title,company,city,date,url,department,workplace_type,description,requirements
דרוש/ה סטודנט/ית למחלקה המשפטית טרום התמחות / רשות מקרקעי ישראל,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,parttime,"לרשות מקרקעי ישראל דרוש/ה סטודנט/ית למחלקה המשפטית טרום התמחות בעל/ת יתרת לימודים של שנתיים
תפקיד: סטודנט/ית למחלקה המשפטית טרום התמחות
מקום עבודה: תל אביב
שעות עבודה: 120 שעות בחודש (4 משמרות בוקר בשבוע)
שעות פעילות המשרד: ימים א'-ה' בין השעות 7:30-16:00
פרופיל התפקיד:
עבודה מגוונת ומעניינת כוללת חשיפה לעבודת הרשות ולפעילות הנדל""נית הענפה בלב הארץ , לויי תיקים וסוגיות משפטיות בנושאים רחבים ( חוזים , נדל""ן , נזיקין , מנהלי ועוד) ולקיחת חלק בתהליכים עסקיים משמעותיים .","דרישות התפקיד
:
זריזות, דייקנות, אחריות, סדר, ראש גדול, תודעת שירות גבוהה, יכולת עבודה מול קהל, יחסי אנוש טובים, ידע וניסיון בעבודה בסביבת אופיס ובמערכות מידע ממוחשבות, ניסיון בעבודות משרדיות, כושר הבעה בכתב ובע""פ ברמה גבוהה, עברית ברמת שפת אם
סטודנט/ית בפועל בלבד! המשרה מיועדת לנשים וגברים כאחד.
עדיפות לבעלי ניסיון בתחום השירות ולסטודנטים בתחום המשפטים (שנה א' – יתרון).
ניתן לשלוח קו""ח ל-
GALMO@land.gov.il
תאריך עדכון: 26.6.25"
דרוש/ה עובד/ת למעבדת בקרת איכות (QC) / isotopia,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"לחברה מתפתחת הנמצאת בצמיחה בתחום הרפואה הגרעינית בפתח תקווה דרוש/ה עובד/ת למעבדת בקרת איכות
התפקיד כולל
:
ביצוע בדיקות מעבדה בשיטות
TLC, LAL, HPLC, GC, ICP.
הכנת תמיסות
הפעלת ציוד אנליטי מתקדם
סיוע בכתיבת נהלים והוראות עבודה לשיטות בדיקה מגוונות
עבודה במשמרות
עבודה בתנאי
GMP
דרישות
:
אחריות אישית גבוהה, דייקנות ויכולת למידה מהירה
שליטה טובה בעברית ואנגלית (קריאה וכתיבה)
יכולת התמדה ועבודה תחת נהלים קפדניים
זמינות לעבודה במשמרות כולל סופי שבוע
התחייבות לעבודה לטווח ארוך - יתרון משמעותי
שירות צבאי משמעותי - יתרון",
דרוש.ה מתאמ.ת מערכות מידע למכללת אפקה,BAR Alumni Career,רמת גן,2026-05-10,https://eur02.safelinks.protection.outlook.com/?url=https%3A%2F%2Ftinyurl.com%2Fym4zqm3h%3Flatest&data=05%7C02%7Chadas.goldstein%40biu.ac.il%7Ce4f88bf17ea2434b490e08ddcff6fca4%7C61234e145b874b67ac198feaa8ba8f12%7C0%7C0%7C638895382614013829%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=bjSAy2ZlKaNBOOcrcNURJdvQ3VIJFyDuPlfNqwKZvT4%3D&reserved=0,,onsite,"מתאמ/ת מערכות מידע (מידענ/ית):
למכללת אפקה דרוש/ה מתאמ/ת מערכות מידע בספריית המכללה- תפקיד מגוון ומעניין בתחום המידענות בסביבה סטודנטיאלית ונעימה.
כפיפות: מנהל הספרייה
היקף משרה: 100%
במסגרת התפקיד:
ניהול ותחזוקה של מערכות הספרייה כולל שדרוגים, עדכונים וממשקים בין מערכות.
מתן שירותי ייעוץ ותמיכה טכנית למרצים וסטודנטים.
אחריות על קשרים מול ספקי המערכות לצורך יישום והפעלת המערכות, תמיכה, פיתוחים ותיקון תקלות.
מתן הדרכות אישיות וקבוצתיות לשימוש במערכות הספרייה ובמאגרי מידע לסטודנטים ומרצים.
פיתוח וייזום שת""פ עם אחראי/ות טכנולוגיות מידע במוסדות אקדמיים אחרים.
השתתפות במשימות שגרתיות ובפרויקטים שונים בספרייה.
מתן שירותי השאלה והשאלה בין-ספרייתית.","דרישות:

תואר אקדמי במידענות עם התמחות בטכנולוגיות מידע.
אוריינטציה טכנולוגית גבוהה.
ניסיון בעבודה עם מערכת עלמא – יתרון משמעותי.
היכרות עם מאגרי מידע אקדמיים ומחקריים ומערכות חיפוש פרימו ו-EDS – יתרון.
ניסיון באפיון צרכים ופיתוח פתרונות טכניים.
תודעת שירות גבוהה ויחסי אנוש מצוינים.
נכונות לעבוד שעות נוספות, בערב או בימי שישי לפי הצורך.
להגשת מועמדות"
דרושים סטודנטים לחברת סמארט סנטר מצוינות בע״מ,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,parttime,"חברת סמארט סנטר מצוינות בע״מ עוסקת למעלה מ-25 שנה במתן סיוע לתלמידי חטיבה ותיכון בכל מקצועות הלימוד, בדגש על מתמטיקה.
אנו מגדילים את הצוות ומחפשים סטודנטים מצטיינים מאיזור המרכז, החל משנה ב׳ של תואר ראשון.
הקף המשרה הוא 12-30 שעות שבועיות, בשעות אחה״צ והערב.
השכר: מ-48 עד 80 שקלים לשעה.
מקום העבודה: סוקולוב 75 רמת השרון
תנאים מצוינים ואפשרויות קידום במגוון תחומים.","דרישות התפקיד
: אהבה לילדים ובני נוער, נסיון בהדרכה ו/או בפיקוד, ידע במתמטיקה לפחות ברמת 4 יחידות ובמקצוע אחד או יותר ברמת בגרות. רענון והכשרה בתשלום יינתנו למתאימים.
ליצירת קשר:
smartjobs1416@gmail.com
טל: הילה הרוש (בוגרת תואר דו חוגי בבר-אילן, מצטיינת רקטור כל השנים! מס׳ 051-5005160"
- דרוש.ה מחנכת לבית ספר בהוד השרון,BAR Alumni Career,רמת גן,2026-05-10,https://eur02.safelinks.protection.outlook.com/?url=http%3A%2F%2FEliawd%40educ.org.il%2F&data=05%7C02%7Chadas.goldstein%40biu.ac.il%7C3cbe8da788864727f2c008ddc4564eab%7C61234e145b874b67ac198feaa8ba8f12%7C0%7C0%7C638882597184459606%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=b4Fl%2Bl1y4%2F%2FcrGxVW2sn%2BwbACzG77wq2bjfURJv8CA0%3D&reserved=0,,onsite,"לבית ספר יסודי חדש וצומח בהוד השרון, בית ספר ברוח מונטיסורי דרושים מחנכ/ת כיתות א' מורים לכיתת תקשורת.
לפרטים נוספים וקורות חיים ניתן לפנות
Eliawd@educ.org.il",
דרוש/ה רכז/ת סגל אקדמי למרכז האקדמי למשפט ולעסקים ברמת גן,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"העבודה הינה מגוונת ודינאמית והיא כוללת:
* מתן שירות לסגל אקדמי ומענה לפניות השוטפות כגון: מתן מידע בנוגע לקורסים, שכר מרצים ועוזרי הוראה וכדומה.
* תכנון שנה אקדמית לרבות שיבוץ לוח מבחנים, שיבוץ מערכות שעות וכדומה, אחריות ותפעול כל רישיונות הזום במכללה, עזרה בהטמעת מערכות חדשות והעברת הידע לאנשי הצוות.
* מתן שירות לסגל המנהלי בעניינים מקצועיים.
משרה מלאה.
דרישות
:
* השכלה אקדמית - חובה.
*  אוריינטציה טכנולוגית-חובה.
*  ידיעת השפה האנגלית ברמה טובה.
*  שליטה מלאה ביישומי ה- office.
*  יכולת עבודה עצמאית לצד יכולת עבודה בצוות.
*  יכולות אנליטיות וירידה לפרטים הקטנים.
*  יחסי אנוש מצוינים, תודעת שרות גבוהה, עקומת למידה גבוהה, יכולת עבודה תחת לחץ תוך ריבוי משימות, יסודיות ומוסר עבודה גבוה.
המשרה מיועדת לנשים ולגברים כאחד.
ניתן לשלוח קו""ח אליי למייל:
nataly.l@clb.ac.il",
דרושים בחברת שטראוס גרופ,BAR Alumni Career,רמת גן,2026-05-10,https://correct-tech.co.il/LP/ALL?id=psroz_ghli_ilnp_pttud_pqm_xvuwv_qon,,onsite,"קבוצת שטראוס היא חברת מזון ומשקאות בינלאומית שבסיסה נמצא בישראל.
העובדים והעובדות של שטראוס, משפיעים על חייהם של א.נשים ברחבי העולם בכל יום מחדש.
אנחנו מזמינים אותך להצטרף אלינו, להביא את עצמך ולהשפיע בגדול.
לכל המשרות הפנויות בחברת שטראוס גרופ",
"דרוש/ה רכז/ת לתוכנית התנדבותית מעוררת השראה – ""אור גלעד""",BAR Alumni Career,רמת גן,2026-05-10,https://www.leshatefatzmenu.com/,,onsite,"לבני נוער בישיבה תיכונית חרדית| מאוקטובר 2025 עד אפריל 2026
""אור גלעד""
הוא פרויקט התנדבותי ביוזמת ארגון
לשתף עצמנו
www.leshatefatzmenu.com
התוכנית מתמקדת בהעצמה אישית ובפיתוח זהות קהילתית ולאומית, תוך שימת דגש מיוחד על תחושת שייכות, משמעות וערכים. כל זאת דרך שלושה צירים מרכזיים:
עם ישראל בארצו – שורשים ותקומה
ישראל - סיפור הצלחה
ביטחון וצבא
את/ה האדם שאנחנו מחפשים אם...
יש בך שילוב של הובלה ורגישות, יכולת ליצור קשר אישי עמוק עם בני נוער, ורצון אמיתי ללוות
אותם בתהליך של בירור זהות והשראה.
את/ה מביא/ה איתך נוכחות בטוחה אך צנועה, הקשבה פתוחה לצד יוזמה ומעורבות.
תחומי אחריות:
ליווי והנחיית קבוצת תלמידי ישיבה תיכונית לאורך כל התוכנית
הנחיית מעגלי שיח בנושאי זהות, שייכות ועם ישראל
ישיבת הכנה שבועית של כשעתיים
מהלך התוכנית:
6-7 ימי פעילות (בין החודשיים אוקטובר 2025 - אפריל 2026)
3 ימי מסע משמעותיים במרץ/אפריל 2026","דרישות התפקיד
:
זמינות לפעילויות בשטח ולישיבות ההכנה בחודשים לעיל
ניסיון מוכח בעבודה עם בני נוער (בתנועת נוער, צבא, התנדבות או עבודה)
יכולת הנחיה והובלת תהליך חינוכי
אישיות מנהיגותית ודמות השראה – נוכחות, רתימה, הובלה מתוך דוגמה אישית
רגישות ואכפתיות - הקשבה אמיתית, הכלה של מורכבות, פתיחות בין-אישית
יכולת עבודה עצמאית, יחד עם שיתוף פעולה הדוק עם מארגני התוכנית
מיקום:
ישיבת
אור העתיד
ובמקומות נבחרים בזמן פעילויות שטח
https://or-haatid.tik-tak.school/
היקף:
חלקית וזמנית
מתאים גם לסטודנטים/ות או צעירים/ות אחרי שירות משמעותי
עוד פרטים ויצירת קשר עם:
אורי צרפתי
טלפון: 054-4486023
אימייל:
ori10.sar@gmail.com"
דרוש/ה מפתח.ת אלגוריתמים מבוססי חישוביות קוונטית,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"קצת על התפקיד:
פיתוח אלגוריתמים מתקדמים מבוססי חישוביות קוונטית
שימוש בכלים וטכנולוגיה מחזית המדע
ביצוע מחקרים בשיתוף עם האקדמיה וחברות טכנולוגיה קוונטית.
מה אנחנו מחפשים?
תואר שני ומעלה בתחום מדעי המחשב / מתמטיקה / הנדסת חשמל / פיסיקה
ניסיון של שנתיים לפחות בפיתוח אלגוריתמים מתמטיים
רצון לחקור ולהיחשף לעולמות חדשים
היכרות עמוקה עם בעיות אלגוריתמיות
היכרות עם אלגוריתמיקה קוונטית - יתרון משמעותי
למה כדאי לך להצטרף אלינו?
השתלבות לעשייה בחזית הטכנולוגיה.
פרוייקטים מעניינים עם משמעות לאומית
עבודה במרכז תל אביב קרוב לקו רכבת",
"דרוש/ה חונכ.ת סבלני.ת, רגיש.ה ובעל.ת גישה חינוכית, שילווה ילדים להורים נכי צה""ל ויסייע להם בלמידה",BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"מחפשת לאזור תל אביב חונכ.ת סבלני.ת, רגיש.ה ובעל.ת גישה חינוכית, שילווה ילדים להורים נכי צה""ל ויסייע להם בלמידה, פיתוח כישורים חברתיים ובחיזוק הרגש והביטחון העצמי, תוך יצירת סביבה תומכת ומעצימה.
מהות התפקיד:
תמיכה בלמידה, הכנת שיעורי בית וחיזוק מיומנויות לימודיות
ליווי רגשי, העצמה אישית וחיזוק הביטחון העצמי
פיתוח כישורים חברתיים ותיווך בסיטואציות חברתיות
יצירת קשר אישי ומעודד עם הילד בסביבה חמה ובטוחה
תנאים מצוינים:
שכר שעתי: 51 ש""ח
הדרכה וליווי מקצועי לאורך כל הדרך
אם יש לך אהבה לילדים, סבלנות ויכולת להעניק תמיכה אמתית נשמח להכיר אותך!
לשליחת קורות חיים ופרטים נוספים:
karina@ors-siud.co.il",
דרושים מהנדסי תעשייה וניהול/ מערכות מידע לרפאל,BAR Alumni Career,רמת גן,2026-05-10,https://lnkd.in/dzUQYjaE,,onsite,"סטודנטים.יות להנדסת תעשייה וניהול / מערכות מידע?
מחפשים תפקיד עם משמעות אמיתית כבר במהלך התואר?
**המשרות כולן ממוקמות בצפון איזור כרמיאל/קריות**
ההזדמנות הבאה יכולה לשנות את המסלול שלכם!
ברפאל אנחנו מגייסים סטודנטיות וסטודנטים מעולים למגוון תקנים חוצי ארגון בתפקידי ניתוח, שיפור תהליכים, אפיון מערכות, ניהול פרויקטים, תקשורת ארגונית, ידע, ועוד.
זו ההזדמנות שלכם:
🔹 להשתלב בגוף ביטחוני וטכנולוגי מוביל
🔹 לצבור ניסיון רלוונטי לעולמות התעשייה והחדשנות
🔹 לעבוד בצמוד למנהלים.ות בכירים.ות וללמוד מכל רגע
🔹 לבנות לעצמכם תשתית לקריירה מרשימה
🔹 ולהשפיע - כבר עכשיו.
אנחנו מחפשים:
✅ סטודנטים.ות עם יתרת לימודים של שנתיים לפחות
✅ זמינות ל-2-3 ימי עבודה בשבוע
✅ מוטיבציה גבוהה, יכולת למידה, וראש גדול
💡 אם אתם רוצים ללמוד תוך כדי עשייה משמעותית, זה המקום הנכון.
משרות פתוחות:
סטודנט.ית ליישום מערכות מידע:
https://lnkd.in/dzUQYjaE
סטודנט.ית למגוון תפקידים בהנדסת תעשייה וניהול:
https://lnkd.in/dBjbM8hn
סטודנט.ית לניהול שרשראות אספקה:
https://lnkd.in/dnr9U5q7
סטודנט.ית לניהול פרוייקטים (לאתר במשגב, ליד כרמיאל!)
https://lnkd.in/dwQNxs9E
סטודנט.ית לניהול פרוייקטים (לאתר בקריות)
https://lnkd.in/duAnZA9D",
"מנהל.ת מוצר אגף למידה והוראה, אוניברסיטת בר-אילן",BAR Alumni Career,רמת גן,2026-05-10,https://www.linkedin.com/posts/lihi-telem-94336a27_%D7%91%D7%95%D7%90%D7%95-%D7%9C%D7%A2%D7%91%D7%95%D7%93-%D7%90%D7%99%D7%AA%D7%99-activity-7353320280510869504-o1RE/?utm_source=social_share_send&utm_medium=android_app&rcm=ACoAAAI8KPsBP8CvwYQ5H8HvHck2Q41YwKNcnIU&utm_campaign=whatsapp,,onsite,"מה כוללת העבודה?
איפיון, ניהול, פיתוח והטמעה של מערכות הוראה ולמידה מורכבות
הצטרפות לצוות מומחים
עם מה חשוב שתגיעו:
ניסיון בניהול מוצר מבוסס דאטה ו-AI, עדיפות לניסיון בתחום ההשכלה ו/או למידה
היכרות עם מערכות ניהול למידה (LMS) ועם נתוני למידה (Learning Analytics)
ומערכות לניהול ידע
לפירוט המשרה בלינקדאין",
